raw, buffer, Vout, R2
1, 536874432, 0, 1083176960
2, 536874432, 0, 1082126336
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
2, 536874432, 0, 1082126336
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
2, 536874432, 0, 1082126336
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
2, 536874432, 0, 1082126336
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
442, 536874432, 1073741824, 1073025376
444, 536874432, -2147483648, 1073014433
442, 536874432, 1073741824, 1073025376
441, 536874432, -1073741824, 1073030884
444, 536874432, -2147483648, 1073014433
444, 536874432, -2147483648, 1073014433
444, 536874432, -2147483648, 1073014433
441, 536874432, -1073741824, 1073030884
445, 536874432, 0, 1073008999
443, 536874432, -2147483648, 1073019892
442, 536874432, 1073741824, 1073025376
442, 536874432, 1073741824, 1073025376
440, 536874432, 1073741824, 1073036418
443, 536874432, -2147483648, 1073019892
444, 536874432, -2147483648, 1073014433
442, 536874432, 1073741824, 1073025376
441, 536874432, -1073741824, 1073030884
444, 536874432, -2147483648, 1073014433
442, 536874432, 1073741824, 1073025376
443, 536874432, -2147483648, 1073019892
443, 536874432, -2147483648, 1073019892
445, 536874432, 0, 1073008999
445, 536874432, 0, 1073008999
445, 536874432, 0, 1073008999
441, 536874432, -1073741824, 1073030884
443, 536874432, -2147483648, 1073019892
443, 536874432, -2147483648, 1073019892
442, 536874432, 1073741824, 1073025376
440, 536874432, 1073741824, 1073036418
440, 536874432, 1073741824, 1073036418
443, 536874432, -2147483648, 1073019892
444, 536874432, -2147483648, 1073014433
443, 536874432, -2147483648, 1073019892
443, 536874432, -2147483648, 1073019892
443, 536874432, -2147483648, 1073019892
441, 536874432, -1073741824, 1073030884
443, 536874432, -2147483648, 1073019892
444, 536874432, -2147483648, 1073014433
441, 536874432, -1073741824, 1073030884
441, 536874432, -1073741824, 1073030884
444, 536874432, -2147483648, 1073014433
441, 536874432, -1073741824, 1073030884
439, 536874432, 1073741824, 1073041977
445, 536874432, 0, 1073008999
443, 536874432, -2147483648, 1073019892
445, 536874432, 0, 1073008999
444, 536874432, -2147483648, 1073014433
443, 536874432, -2147483648, 1073019892
442, 536874432, 1073741824, 1073025376
440, 536874432, 1073741824, 1073036418
442, 536874432, 1073741824, 1073025376
442, 536874432, 1073741824, 1073025376
443, 536874432, -2147483648, 1073019892
441, 536874432, -1073741824, 1073030884
444, 536874432, -2147483648, 1073014433
441, 536874432, -1073741824, 1073030884
440, 536874432, 1073741824, 1073036418
443, 536874432, -2147483648, 1073019892
441, 536874432, -1073741824, 1073030884
442, 536874432, 1073741824, 1073025376
440, 536874432, 1073741824, 1073036418
444, 536874432, -2147483648, 1073014433
441, 536874432, -1073741824, 1073030884
443, 536874432, -2147483648, 1073019892
443, 536874432, -2147483648, 1073019892
442, 536874432, 1073741824, 1073025376
442, 536874432, 1073741824, 1073025376
443, 536874432, -2147483648, 1073019892
443, 536874432, -2147483648, 1073019892
441, 536874432, -1073741824, 1073030884
442, 536874432, 1073741824, 1073025376
444, 536874432, -2147483648, 1073014433
446, 536874432, 0, 1073003589
443, 536874432, -2147483648, 1073019892
442, 536874432, 1073741824, 1073025376
443, 536874432, -2147483648, 1073019892
442, 536874432, 1073741824, 1073025376
441, 536874432, -1073741824, 1073030884
442, 536874432, 1073741824, 1073025376
444, 536874432, -2147483648, 1073014433
444, 536874432, -2147483648, 1073014433
443, 536874432, -2147483648, 1073019892
441, 536874432, -1073741824, 1073030884
443, 536874432, -2147483648, 1073019892
443, 536874432, -2147483648, 1073019892
442, 536874432, 1073741824, 1073025376
444, 536874432, -2147483648, 1073014433
443, 536874432, -2147483648, 1073019892
442, 536874432, 1073741824, 1073025376
441, 536874432, -1073741824, 1073030884
443, 536874432, -2147483648, 1073019892
441, 536874432, -1073741824, 1073030884
443, 536874432, -2147483648, 1073019892
441, 536874432, -1073741824, 1073030884
443, 536874432, -2147483648, 1073019892
442, 536874432, 1073741824, 1073025376
442, 536874432, 1073741824, 1073025376
445, 536874432, 0, 1073008999
442, 536874432, 1073741824, 1073025376
445, 536874432, 0, 1073008999
444, 536874432, -2147483648, 1073014433
443, 536874432, -2147483648, 1073019892
444, 536874432, -2147483648, 1073014433
442, 536874432, 1073741824, 1073025376
443, 536874432, -2147483648, 1073019892
443, 536874432, -2147483648, 1073019892
442, 536874432, 1073741824, 1073025376
442, 536874432, 1073741824, 1073025376
444, 536874432, -2147483648, 1073014433
441, 536874432, -1073741824, 1073030884
441, 536874432, -1073741824, 1073030884
444, 536874432, -2147483648, 1073014433
443, 536874432, -2147483648, 1073019892
444, 536874432, -2147483648, 1073014433
442, 536874432, 1073741824, 1073025376
445, 536874432, 0, 1073008999
445, 536874432, 0, 1073008999
443, 536874432, -2147483648, 1073019892
445, 536874432, 0, 1073008999
444, 536874432, -2147483648, 1073014433
443, 536874432, -2147483648, 1073019892
442, 536874432, 1073741824, 1073025376
441, 536874432, -1073741824, 1073030884
443, 536874432, -2147483648, 1073019892
443, 536874432, -2147483648, 1073019892
441, 536874432, -1073741824, 1073030884
443, 536874432, -2147483648, 1073019892
443, 536874432, -2147483648, 1073019892
443, 536874432, -2147483648, 1073019892
442, 536874432, 1073741824, 1073025376
444, 536874432, -2147483648, 1073014433
443, 536874432, -2147483648, 1073019892
442, 536874432, 1073741824, 1073025376
441, 536874432, -1073741824, 1073030884
444, 536874432, -2147483648, 1073014433
443, 536874432, -2147483648, 1073019892
440, 536874432, 1073741824, 1073036418
443, 536874432, -2147483648, 1073019892
443, 536874432, -2147483648, 1073019892
443, 536874432, -2147483648, 1073019892
442, 536874432, 1073741824, 1073025376
443, 536874432, -2147483648, 1073019892
442, 536874432, 1073741824, 1073025376
444, 536874432, -2147483648, 1073014433
443, 536874432, -2147483648, 1073019892
443, 536874432, -2147483648, 1073019892
444, 536874432, -2147483648, 1073014433
443, 536874432, -2147483648, 1073019892
442, 536874432, 1073741824, 1073025376
441, 536874432, -1073741824, 1073030884
442, 536874432, 1073741824, 1073025376
443, 536874432, -2147483648, 1073019892
443, 536874432, -2147483648, 1073019892
440, 536874432, 1073741824, 1073036418
443, 536874432, -2147483648, 1073019892
442, 536874432, 1073741824, 1073025376
442, 536874432, 1073741824, 1073025376
444, 536874432, -2147483648, 1073014433
442, 536874432, 1073741824, 1073025376
442, 536874432, 1073741824, 1073025376
442, 536874432, 1073741824, 1073025376
443, 536874432, -2147483648, 1073019892
442, 536874432, 1073741824, 1073025376
442, 536874432, 1073741824, 1073025376
441, 536874432, -1073741824, 1073030884
443, 536874432, -2147483648, 1073019892
442, 536874432, 1073741824, 1073025376
442, 536874432, 1073741824, 1073025376
443, 536874432, -2147483648, 1073019892
442, 536874432, 1073741824, 1073025376
442, 536874432, 1073741824, 1073025376
442, 536874432, 1073741824, 1073025376
442, 536874432, 1073741824, 1073025376
441, 536874432, -1073741824, 1073030884
443, 536874432, -2147483648, 1073019892
442, 536874432, 1073741824, 1073025376
444, 536874432, -2147483648, 1073014433
441, 536874432, -1073741824, 1073030884
442, 536874432, 1073741824, 1073025376
442, 536874432, 1073741824, 1073025376
442, 536874432, 1073741824, 1073025376
443, 536874432, -2147483648, 1073019892
443, 536874432, -2147483648, 1073019892
443, 536874432, -2147483648, 1073019892
441, 536874432, -1073741824, 1073030884
442, 536874432, 1073741824, 1073025376
443, 536874432, -2147483648, 1073019892
442, 536874432, 1073741824, 1073025376
443, 536874432, -2147483648, 1073019892
445, 536874432, 0, 1073008999
443, 536874432, -2147483648, 1073019892
444, 536874432, -2147483648, 1073014433
443, 536874432, -2147483648, 1073019892
442, 536874432, 1073741824, 1073025376
443, 536874432, -2147483648, 1073019892
444, 536874432, -2147483648, 1073014433
443, 536874432, -2147483648, 1073019892
444, 536874432, -2147483648, 1073014433
442, 536874432, 1073741824, 1073025376
442, 536874432, 1073741824, 1073025376
441, 536874432, -1073741824, 1073030884
444, 536874432, -2147483648, 1073014433
442, 536874432, 1073741824, 1073025376
441, 536874432, -1073741824, 1073030884
442, 536874432, 1073741824, 1073025376
443, 536874432, -2147483648, 1073019892
442, 536874432, 1073741824, 1073025376
444, 536874432, -2147483648, 1073014433
441, 536874432, -1073741824, 1073030884
442, 536874432, 1073741824, 1073025376
440, 536874432, 1073741824, 1073036418
441, 536874432, -1073741824, 1073030884
442, 536874432, 1073741824, 1073025376
443, 536874432, -2147483648, 1073019892
445, 536874432, 0, 1073008999
442, 536874432, 1073741824, 1073025376
444, 536874432, -2147483648, 1073014433
442, 536874432, 1073741824, 1073025376
441, 536874432, -1073741824, 1073030884
444, 536874432, -2147483648, 1073014433
443, 536874432, -2147483648, 1073019892
443, 536874432, -2147483648, 1073019892
443, 536874432, -2147483648, 1073019892
442, 536874432, 1073741824, 1073025376
441, 536874432, -1073741824, 1073030884
443, 536874432, -2147483648, 1073019892
442, 536874432, 1073741824, 1073025376
444, 536874432, -2147483648, 1073014433
443, 536874432, -2147483648, 1073019892
443, 536874432, -2147483648, 1073019892
442, 536874432, 1073741824, 1073025376
441, 536874432, -1073741824, 1073030884
443, 536874432, -2147483648, 1073019892
442, 536874432, 1073741824, 1073025376
444, 536874432, -2147483648, 1073014433
442, 536874432, 1073741824, 1073025376
443, 536874432, -2147483648, 1073019892
443, 536874432, -2147483648, 1073019892
443, 536874432, -2147483648, 1073019892
443, 536874432, -2147483648, 1073019892
443, 536874432, -2147483648, 1073019892
443, 536874432, -2147483648, 1073019892
442, 536874432, 1073741824, 1073025376
441, 536874432, -1073741824, 1073030884
442, 536874432, 1073741824, 1073025376
442, 536874432, 1073741824, 1073025376
443, 536874432, -2147483648, 1073019892
443, 536874432, -2147483648, 1073019892
443, 536874432, -2147483648, 1073019892
442, 536874432, 1073741824, 1073025376
443, 536874432, -2147483648, 1073019892
444, 536874432, -2147483648, 1073014433
442, 536874432, 1073741824, 1073025376
443, 536874432, -2147483648, 1073019892
444, 536874432, -2147483648, 1073014433
441, 536874432, -1073741824, 1073030884
443, 536874432, -2147483648, 1073019892
442, 536874432, 1073741824, 1073025376
443, 536874432, -2147483648, 1073019892
443, 536874432, -2147483648, 1073019892
444, 536874432, -2147483648, 1073014433
443, 536874432, -2147483648, 1073019892
443, 536874432, -2147483648, 1073019892
440, 536874432, 1073741824, 1073036418
444, 536874432, -2147483648, 1073014433
442, 536874432, 1073741824, 1073025376
442, 536874432, 1073741824, 1073025376
443, 536874432, -2147483648, 1073019892
442, 536874432, 1073741824, 1073025376
440, 536874432, 1073741824, 1073036418
442, 536874432, 1073741824, 1073025376
444, 536874432, -2147483648, 1073014433
441, 536874432, -1073741824, 1073030884
442, 536874432, 1073741824, 1073025376
442, 536874432, 1073741824, 1073025376
444, 536874432, -2147483648, 1073014433
441, 536874432, -1073741824, 1073030884
443, 536874432, -2147483648, 1073019892
442, 536874432, 1073741824, 1073025376
444, 536874432, -2147483648, 1073014433
443, 536874432, -2147483648, 1073019892
443, 536874432, -2147483648, 1073019892
443, 536874432, -2147483648, 1073019892
442, 536874432, 1073741824, 1073025376
443, 536874432, -2147483648, 1073019892
443, 536874432, -2147483648, 1073019892
443, 536874432, -2147483648, 1073019892
442, 536874432, 1073741824, 1073025376
443, 536874432, -2147483648, 1073019892
443, 536874432, -2147483648, 1073019892
443, 536874432, -2147483648, 1073019892
444, 536874432, -2147483648, 1073014433
443, 536874432, -2147483648, 1073019892
441, 536874432, -1073741824, 1073030884
442, 536874432, 1073741824, 1073025376
444, 536874432, -2147483648, 1073014433
440, 536874432, 1073741824, 1073036418
443, 536874432, -2147483648, 1073019892
443, 536874432, -2147483648, 1073019892
443, 536874432, -2147483648, 1073019892
442, 536874432, 1073741824, 1073025376
443, 536874432, -2147483648, 1073019892
443, 536874432, -2147483648, 1073019892
442, 536874432, 1073741824, 1073025376
441, 536874432, -1073741824, 1073030884
443, 536874432, -2147483648, 1073019892
442, 536874432, 1073741824, 1073025376
442, 536874432, 1073741824, 1073025376
444, 536874432, -2147483648, 1073014433
442, 536874432, 1073741824, 1073025376
442, 536874432, 1073741824, 1073025376
442, 536874432, 1073741824, 1073025376
444, 536874432, -2147483648, 1073014433
441, 536874432, -1073741824, 1073030884
442, 536874432, 1073741824, 1073025376
444, 536874432, -2147483648, 1073014433
442, 536874432, 1073741824, 1073025376
441, 536874432, -1073741824, 1073030884
443, 536874432, -2147483648, 1073019892
443, 536874432, -2147483648, 1073019892
442, 536874432, 1073741824, 1073025376
443, 536874432, -2147483648, 1073019892
443, 536874432, -2147483648, 1073019892
443, 536874432, -2147483648, 1073019892
440, 536874432, 1073741824, 1073036418
442, 536874432, 1073741824, 1073025376
441, 536874432, -1073741824, 1073030884
442, 536874432, 1073741824, 1073025376
443, 536874432, -2147483648, 1073019892
443, 536874432, -2147483648, 1073019892
442, 536874432, 1073741824, 1073025376
442, 536874432, 1073741824, 1073025376
442, 536874432, 1073741824, 1073025376
442, 536874432, 1073741824, 1073025376
442, 536874432, 1073741824, 1073025376
443, 536874432, -2147483648, 1073019892
442, 536874432, 1073741824, 1073025376
442, 536874432, 1073741824, 1073025376
444, 536874432, -2147483648, 1073014433
443, 536874432, -2147483648, 1073019892
443, 536874432, -2147483648, 1073019892
442, 536874432, 1073741824, 1073025376
442, 536874432, 1073741824, 1073025376
441, 536874432, -1073741824, 1073030884
441, 536874432, -1073741824, 1073030884
443, 536874432, -2147483648, 1073019892
443, 536874432, -2147483648, 1073019892
443, 536874432, -2147483648, 1073019892
441, 536874432, -1073741824, 1073030884
443, 536874432, -2147483648, 1073019892
441, 536874432, -1073741824, 1073030884
443, 536874432, -2147483648, 1073019892
442, 536874432, 1073741824, 1073025376
442, 536874432, 1073741824, 1073025376
443, 536874432, -2147483648, 1073019892
443, 536874432, -2147483648, 1073019892
442, 536874432, 1073741824, 1073025376
443, 536874432, -2147483648, 1073019892
443, 536874432, -2147483648, 1073019892
443, 536874432, -2147483648, 1073019892
444, 536874432, -2147483648, 1073014433
441, 536874432, -1073741824, 1073030884
443, 536874432, -2147483648, 1073019892
443, 536874432, -2147483648, 1073019892
442, 536874432, 1073741824, 1073025376
441, 536874432, -1073741824, 1073030884
444, 536874432, -2147483648, 1073014433
443, 536874432, -2147483648, 1073019892
443, 536874432, -2147483648, 1073019892
444, 536874432, -2147483648, 1073014433
442, 536874432, 1073741824, 1073025376
442, 536874432, 1073741824, 1073025376
444, 536874432, -2147483648, 1073014433
444, 536874432, -2147483648, 1073014433
442, 536874432, 1073741824, 1073025376
442, 536874432, 1073741824, 1073025376
443, 536874432, -2147483648, 1073019892
443, 536874432, -2147483648, 1073019892
441, 536874432, -1073741824, 1073030884
443, 536874432, -2147483648, 1073019892
443, 536874432, -2147483648, 1073019892
442, 536874432, 1073741824, 1073025376
443, 536874432, -2147483648, 1073019892
443, 536874432, -2147483648, 1073019892
442, 536874432, 1073741824, 1073025376
442, 536874432, 1073741824, 1073025376
442, 536874432, 1073741824, 1073025376
444, 536874432, -2147483648, 1073014433
442, 536874432, 1073741824, 1073025376
443, 536874432, -2147483648, 1073019892
443, 536874432, -2147483648, 1073019892
444, 536874432, -2147483648, 1073014433
441, 536874432, -1073741824, 1073030884
444, 536874432, -2147483648, 1073014433
444, 536874432, -2147483648, 1073014433
443, 536874432, -2147483648, 1073019892
442, 536874432, 1073741824, 1073025376
443, 536874432, -2147483648, 1073019892
443, 536874432, -2147483648, 1073019892
443, 536874432, -2147483648, 1073019892
441, 536874432, -1073741824, 1073030884
443, 536874432, -2147483648, 1073019892
443, 536874432, -2147483648, 1073019892
442, 536874432, 1073741824, 1073025376
443, 536874432, -2147483648, 1073019892
443, 536874432, -2147483648, 1073019892
442, 536874432, 1073741824, 1073025376
444, 536874432, -2147483648, 1073014433
442, 536874432, 1073741824, 1073025376
441, 536874432, -1073741824, 1073030884
444, 536874432, -2147483648, 1073014433
443, 536874432, -2147483648, 1073019892
442, 536874432, 1073741824, 1073025376
442, 536874432, 1073741824, 1073025376
444, 536874432, -2147483648, 1073014433
443, 536874432, -2147483648, 1073019892
441, 536874432, -1073741824, 1073030884
441, 536874432, -1073741824, 1073030884
443, 536874432, -2147483648, 1073019892
442, 536874432, 1073741824, 1073025376
443, 536874432, -2147483648, 1073019892
442, 536874432, 1073741824, 1073025376
443, 536874432, -2147483648, 1073019892
442, 536874432, 1073741824, 1073025376
443, 536874432, -2147483648, 1073019892
443, 536874432, -2147483648, 1073019892
443, 536874432, -2147483648, 1073019892
444, 536874432, -2147483648, 1073014433
443, 536874432, -2147483648, 1073019892
442, 536874432, 1073741824, 1073025376
443, 536874432, -2147483648, 1073019892
444, 536874432, -2147483648, 1073014433
442, 536874432, 1073741824, 1073025376
441, 536874432, -1073741824, 1073030884
443, 536874432, -2147483648, 1073019892
442, 536874432, 1073741824, 1073025376
440, 536874432, 1073741824, 1073036418
443, 536874432, -2147483648, 1073019892
443, 536874432, -2147483648, 1073019892
443, 536874432, -2147483648, 1073019892
441, 536874432, -1073741824, 1073030884
443, 536874432, -2147483648, 1073019892
442, 536874432, 1073741824, 1073025376
442, 536874432, 1073741824, 1073025376
441, 536874432, -1073741824, 1073030884
444, 536874432, -2147483648, 1073014433
443, 536874432, -2147483648, 1073019892
443, 536874432, -2147483648, 1073019892
445, 536874432, 0, 1073008999
443, 536874432, -2147483648, 1073019892
442, 536874432, 1073741824, 1073025376
443, 536874432, -2147483648, 1073019892
440, 536874432, 1073741824, 1073036418
442, 536874432, 1073741824, 1073025376
443, 536874432, -2147483648, 1073019892
444, 536874432, -2147483648, 1073014433
442, 536874432, 1073741824, 1073025376
442, 536874432, 1073741824, 1073025376
441, 536874432, -1073741824, 1073030884
444, 536874432, -2147483648, 1073014433
446, 536874432, 0, 1073003589
442, 536874432, 1073741824, 1073025376
446, 536874432, 0, 1073003589
443, 536874432, -2147483648, 1073019892
446, 536874432, 0, 1073003589
442, 536874432, 1073741824, 1073025376
441, 536874432, -1073741824, 1073030884
444, 536874432, -2147483648, 1073014433
441, 536874432, -1073741824, 1073030884
443, 536874432, -2147483648, 1073019892
443, 536874432, -2147483648, 1073019892
443, 536874432, -2147483648, 1073019892
442, 536874432, 1073741824, 1073025376
444, 536874432, -2147483648, 1073014433
441, 536874432, -1073741824, 1073030884
441, 536874432, -1073741824, 1073030884
444, 536874432, -2147483648, 1073014433
442, 536874432, 1073741824, 1073025376
444, 536874432, -2147483648, 1073014433
443, 536874432, -2147483648, 1073019892
445, 536874432, 0, 1073008999
444, 536874432, -2147483648, 1073014433
443, 536874432, -2147483648, 1073019892
445, 536874432, 0, 1073008999
443, 536874432, -2147483648, 1073019892
441, 536874432, -1073741824, 1073030884
443, 536874432, -2147483648, 1073019892
444, 536874432, -2147483648, 1073014433
445, 536874432, 0, 1073008999
446, 536874432, 0, 1073003589
444, 536874432, -2147483648, 1073014433
444, 536874432, -2147483648, 1073014433
441, 536874432, -1073741824, 1073030884
439, 536874432, 1073741824, 1073041977
443, 536874432, -2147483648, 1073019892
442, 536874432, 1073741824, 1073025376
442, 536874432, 1073741824, 1073025376
445, 536874432, 0, 1073008999
442, 536874432, 1073741824, 1073025376
442, 536874432, 1073741824, 1073025376
443, 536874432, -2147483648, 1073019892
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
2, 536874432, 0, 1082126336
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
2, 536874432, 0, 1082126336
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
2, 536874432, 0, 1082126336
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
2, 536874432, 0, 1082126336
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
2, 536874432, 0, 1082126336
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
2, 536874432, 0, 1082126336
1, 536874432, 0, 1083176960
1, 536874432, 0, 1083176960
2, 536874432, 0, 1082126336
1, 536874432, 0, 1083176960
2, 536874432, 0, 1082126336
1, 536874432, 0, 1083176960
411, 536874432, -2147483648, 1073208606
476, 536874432, 1073741824, 1072851856
485, 536874432, -1073741824, 1072809996
485, 536874432, -1073741824, 1072809996
485, 536874432, -1073741824, 1072809996
486, 536874432, 1073741824, 1072805441
489, 536874432, 0, 1072791887
487, 536874432, -1073741824, 1072800904
487, 536874432, -1073741824, 1072800904
485, 536874432, -1073741824, 1072809996
486, 536874432, 1073741824, 1072805441
488, 536874432, -2147483648, 1072796386
487, 536874432, -1073741824, 1072800904
486, 536874432, 1073741824, 1072805441
485, 536874432, -1073741824, 1072809996
488, 536874432, -2147483648, 1072796386
484, 536874432, -1073741824, 1072814570
487, 536874432, -1073741824, 1072800904
486, 536874432, 1073741824, 1072805441
485, 536874432, -1073741824, 1072809996
487, 536874432, -1073741824, 1072800904
488, 536874432, -2147483648, 1072796386
486, 536874432, 1073741824, 1072805441
486, 536874432, 1073741824, 1072805441
487, 536874432, -1073741824, 1072800904
486, 536874432, 1073741824, 1072805441
485, 536874432, -1073741824, 1072809996
483, 536874432, 0, 1072819164
483, 536874432, 0, 1072819164
487, 536874432, -1073741824, 1072800904
485, 536874432, -1073741824, 1072809996
486, 536874432, 1073741824, 1072805441
487, 536874432, -1073741824, 1072800904
485, 536874432, -1073741824, 1072809996
487, 536874432, -1073741824, 1072800904
485, 536874432, -1073741824, 1072809996
488, 536874432, -2147483648, 1072796386
483, 536874432, 0, 1072819164
485, 536874432, -1073741824, 1072809996
487, 536874432, -1073741824, 1072800904
485, 536874432, -1073741824, 1072809996
488, 536874432, -2147483648, 1072796386
486, 536874432, 1073741824, 1072805441
487, 536874432, -1073741824, 1072800904
487, 536874432, -1073741824, 1072800904
486, 536874432, 1073741824, 1072805441
485, 536874432, -1073741824, 1072809996
486, 536874432, 1073741824, 1072805441
486, 536874432, 1073741824, 1072805441
487, 536874432, -1073741824, 1072800904
486, 536874432, 1073741824, 1072805441
487, 536874432, -1073741824, 1072800904
487, 536874432, -1073741824, 1072800904
486, 536874432, 1073741824, 1072805441
490, 536874432, -1073741824, 1072787405
486, 536874432, 1073741824, 1072805441
486, 536874432, 1073741824, 1072805441
486, 536874432, 1073741824, 1072805441
486, 536874432, 1073741824, 1072805441
486, 536874432, 1073741824, 1072805441
484, 536874432, -1073741824, 1072814570
490, 536874432, -1073741824, 1072787405
486, 536874432, 1073741824, 1072805441
486, 536874432, 1073741824, 1072805441
486, 536874432, 1073741824, 1072805441
487, 536874432, -1073741824, 1072800904
486, 536874432, 1073741824, 1072805441
488, 536874432, -2147483648, 1072796386
486, 536874432, 1073741824, 1072805441
488, 536874432, -2147483648, 1072796386
484, 536874432, -1073741824, 1072814570
486, 536874432, 1073741824, 1072805441
485, 536874432, -1073741824, 1072809996
484, 536874432, -1073741824, 1072814570
486, 536874432, 1073741824, 1072805441
486, 536874432, 1073741824, 1072805441
485, 536874432, -1073741824, 1072809996
485, 536874432, -1073741824, 1072809996
488, 536874432, -2147483648, 1072796386
486, 536874432, 1073741824, 1072805441
486, 536874432, 1073741824, 1072805441
484, 536874432, -1073741824, 1072814570
485, 536874432, -1073741824, 1072809996
485, 536874432, -1073741824, 1072809996
487, 536874432, -1073741824, 1072800904
485, 536874432, -1073741824, 1072809996
486, 536874432, 1073741824, 1072805441
486, 536874432, 1073741824, 1072805441
486, 536874432, 1073741824, 1072805441
485, 536874432, -1073741824, 1072809996
485, 536874432, -1073741824, 1072809996
486, 536874432, 1073741824, 1072805441
485, 536874432, -1073741824, 1072809996
485, 536874432, -1073741824, 1072809996
485, 536874432, -1073741824, 1072809996
486, 536874432, 1073741824, 1072805441
486, 536874432, 1073741824, 1072805441
484, 536874432, -1073741824, 1072814570
484, 536874432, -1073741824, 1072814570
486, 536874432, 1073741824, 1072805441
485, 536874432, -1073741824, 1072809996
486, 536874432, 1073741824, 1072805441
486, 536874432, 1073741824, 1072805441
484, 536874432, -1073741824, 1072814570
487, 536874432, -1073741824, 1072800904
487, 536874432, -1073741824, 1072800904
488, 536874432, -2147483648, 1072796386
485, 536874432, -1073741824, 1072809996
487, 536874432, -1073741824, 1072800904
486, 536874432, 1073741824, 1072805441
487, 536874432, -1073741824, 1072800904
484, 536874432, -1073741824, 1072814570
486, 536874432, 1073741824, 1072805441
486, 536874432, 1073741824, 1072805441
485, 536874432, -1073741824, 1072809996
487, 536874432, -1073741824, 1072800904
487, 536874432, -1073741824, 1072800904
486, 536874432, 1073741824, 1072805441
486, 536874432, 1073741824, 1072805441
488, 536874432, -2147483648, 1072796386
485, 536874432, -1073741824, 1072809996
484, 536874432, -1073741824, 1072814570
485, 536874432, -1073741824, 1072809996
